000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "./datalink-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.309 New epoch: Tue May 24 21:06:45 2022
000.309 =================================================================
000.309 
000.309 Designed by 2020212900 Ling Zichao, based on Pro.Jiang's. build: May 24 2022  21:06:28
004.533 .... 1 packets received, 518 bps, 6.48%, Err 1 (3.0e-05)
11006.882 .... 15219 packets received, 2832 bps, 35.40%, Err 328 (1.0e-05)
11008.999 .... 15227 packets received, 2833 bps, 35.41%, Err 328 (9.9e-06)
11011.114 .... 15235 packets received, 2834 bps, 35.42%, Err 328 (9.9e-06)
11013.237 .... 15243 packets received, 2835 bps, 35.43%, Err 328 (9.9e-06)
11017.977 .... 15247 packets received, 2834 bps, 35.43%, Err 330 (1.0e-05)
11020.098 .... 15267 packets received, 2837 bps, 35.47%, Err 330 (1.0e-05)
11022.210 .... 15275 packets received, 2838 bps, 35.48%, Err 330 (1.0e-05)
11024.356 .... 15283 packets received, 2839 bps, 35.49%, Err 330 (1.0e-05)
11029.164 .... 15287 packets received, 2839 bps, 35.48%, Err 331 (1.0e-05)
11031.279 .... 15308 packets received, 2842 bps, 35.53%, Err 331 (1.0e-05)
11033.437 .... 15316 packets received, 2843 bps, 35.54%, Err 331 (1.0e-05)
11035.607 .... 15324 packets received, 2844 bps, 35.55%, Err 331 (1.0e-05)
11037.720 .... 15332 packets received, 2845 bps, 35.56%, Err 331 (1.0e-05)
11039.857 .... 15340 packets received, 2846 bps, 35.57%, Err 331 (1.0e-05)
11044.678 .... 15344 packets received, 2845 bps, 35.57%, Err 332 (1.0e-05)
11046.808 .... 15365 packets received, 2849 bps, 35.61%, Err 332 (1.0e-05)
11048.919 .... 15373 packets received, 2850 bps, 35.62%, Err 332 (1.0e-05)
11051.032 .... 15381 packets received, 2851 bps, 35.63%, Err 332 (1.0e-05)
11053.151 .... 15389 packets received, 2852 bps, 35.64%, Err 333 (1.0e-05)
11057.098 .... 15390 packets received, 2851 bps, 35.63%, Err 333 (1.0e-05)
11059.240 .... 15411 packets received, 2854 bps, 35.68%, Err 333 (1.0e-05)
11063.717 .... 15414 packets received, 2853 bps, 35.67%, Err 334 (1.0e-05)
11068.989 .... 15433 packets received, 2856 bps, 35.69%, Err 335 (1.0e-05)
11071.101 .... 15454 packets received, 2859 bps, 35.74%, Err 335 (1.0e-05)
11073.261 .... 15462 packets received, 2860 bps, 35.75%, Err 335 (1.0e-05)
11075.397 .... 15470 packets received, 2861 bps, 35.76%, Err 335 (1.0e-05)
11077.523 .... 15478 packets received, 2862 bps, 35.77%, Err 335 (1.0e-05)
11079.663 .... 15486 packets received, 2863 bps, 35.78%, Err 335 (1.0e-05)
11081.820 .... 15494 packets received, 2864 bps, 35.79%, Err 335 (1.0e-05)
11083.934 .... 15502 packets received, 2864 bps, 35.81%, Err 335 (1.0e-05)
11088.504 .... 15505 packets received, 2864 bps, 35.80%, Err 336 (1.0e-05)
11090.627 .... 15526 packets received, 2867 bps, 35.84%, Err 336 (1.0e-05)
11092.750 .... 15534 packets received, 2868 bps, 35.85%, Err 336 (1.0e-05)
11098.547 .... 15542 packets received, 2868 bps, 35.85%, Err 337 (1.0e-05)
11100.654 .... 15563 packets received, 2871 bps, 35.89%, Err 337 (1.0e-05)
11102.785 .... 15571 packets received, 2872 bps, 35.90%, Err 337 (1.0e-05)
11104.907 .... 15579 packets received, 2873 bps, 35.92%, Err 337 (1.0e-05)
11110.170 .... 15585 packets received, 2873 bps, 35.91%, Err 338 (1.0e-05)
11112.298 .... 15606 packets received, 2876 bps, 35.95%, Err 338 (1.0e-05)
11114.384 .... 15614 packets received, 2877 bps, 35.97%, Err 338 (1.0e-05)
11119.962 .... 15621 packets received, 2877 bps, 35.96%, Err 339 (1.0e-05)
11122.135 .... 15642 packets received, 2880 bps, 36.01%, Err 339 (1.0e-05)
11124.254 .... 15650 packets received, 2881 bps, 36.02%, Err 339 (1.0e-05)
11126.374 .... 15658 packets received, 2882 bps, 36.03%, Err 339 (1.0e-05)
11128.495 .... 15666 packets received, 2883 bps, 36.04%, Err 339 (1.0e-05)
11130.590 .... 15674 packets received, 2884 bps, 36.05%, Err 339 (1.0e-05)
11132.734 .... 15682 packets received, 2885 bps, 36.06%, Err 339 (1.0e-05)
11134.838 .... 15690 packets received, 2886 bps, 36.07%, Err 339 (1.0e-05)
11139.143 .... 15692 packets received, 2885 bps, 36.07%, Err 340 (1.0e-05)
11141.257 .... 15713 packets received, 2889 bps, 36.11%, Err 340 (1.0e-05)
11146.009 .... 15717 packets received, 2888 bps, 36.10%, Err 341 (1.0e-05)
11148.119 .... 15738 packets received, 2891 bps, 36.14%, Err 341 (1.0e-05)
11152.887 .... 15742 packets received, 2891 bps, 36.14%, Err 342 (1.0e-05)
11157.644 .... 15759 packets received, 2893 bps, 36.16%, Err 343 (1.0e-05)
11159.762 .... 15780 packets received, 2896 bps, 36.20%, Err 343 (1.0e-05)
11161.845 .... 15788 packets received, 2897 bps, 36.21%, Err 343 (1.0e-05)
11163.958 .... 15796 packets received, 2898 bps, 36.22%, Err 343 (1.0e-05)
11166.092 .... 15804 packets received, 2899 bps, 36.24%, Err 343 (1.0e-05)
11171.366 .... 15810 packets received, 2899 bps, 36.23%, Err 346 (1.0e-05)
11174.619 .... 15822 packets received, 2900 bps, 36.25%, Err 347 (1.0e-05)
11176.996 .... 15829 packets received, 2901 bps, 36.26%, Err 347 (1.0e-05)
11179.120 .... 15849 packets received, 2904 bps, 36.30%, Err 347 (1.0e-05)
11181.247 .... 15857 packets received, 2905 bps, 36.31%, Err 347 (1.0e-05)
11183.380 .... 15865 packets received, 2905 bps, 36.32%, Err 347 (1.0e-05)
11185.542 .... 15873 packets received, 2906 bps, 36.33%, Err 347 (1.0e-05)
11187.654 .... 15881 packets received, 2907 bps, 36.34%, Err 347 (1.0e-05)
11189.771 .... 15889 packets received, 2908 bps, 36.35%, Err 347 (1.0e-05)
11194.264 .... 15892 packets received, 2908 bps, 36.35%, Err 348 (1.0e-05)
11199.006 .... 15909 packets received, 2909 bps, 36.37%, Err 349 (1.0e-05)
11201.134 .... 15930 packets received, 2913 bps, 36.41%, Err 349 (1.0e-05)
11203.227 .... 15938 packets received, 2914 bps, 36.42%, Err 349 (1.0e-05)
11205.371 .... 15946 packets received, 2915 bps, 36.43%, Err 349 (1.0e-05)
11207.554 .... 15954 packets received, 2915 bps, 36.44%, Err 349 (1.0e-05)
11212.335 .... 15958 packets received, 2915 bps, 36.44%, Err 350 (1.0e-05)
11214.443 .... 15979 packets received, 2918 bps, 36.48%, Err 350 (1.0e-05)
11216.554 .... 15987 packets received, 2919 bps, 36.49%, Err 350 (1.0e-05)
11222.219 .... 15994 packets received, 2919 bps, 36.49%, Err 351 (1.0e-05)
11224.320 .... 16015 packets received, 2922 bps, 36.53%, Err 351 (1.0e-05)
11226.416 .... 16023 packets received, 2923 bps, 36.54%, Err 351 (1.0e-05)
11228.607 .... 16031 packets received, 2924 bps, 36.55%, Err 351 (1.0e-05)
11230.756 .... 16039 packets received, 2925 bps, 36.56%, Err 351 (1.0e-05)
11232.855 .... 16047 packets received, 2926 bps, 36.57%, Err 351 (1.0e-05)
11234.966 .... 16055 packets received, 2927 bps, 36.58%, Err 351 (1.0e-05)
11237.086 .... 16063 packets received, 2928 bps, 36.60%, Err 351 (1.0e-05)
11239.179 .... 16071 packets received, 2929 bps, 36.61%, Err 351 (1.0e-05)
11241.296 .... 16079 packets received, 2930 bps, 36.62%, Err 351 (1.0e-05)
11243.424 .... 16087 packets received, 2930 bps, 36.63%, Err 351 (1.0e-05)
11247.910 .... 16090 packets received, 2930 bps, 36.62%, Err 353 (1.0e-05)
11250.031 .... 16110 packets received, 2933 bps, 36.66%, Err 353 (1.0e-05)
11252.120 .... 16118 packets received, 2934 bps, 36.67%, Err 353 (1.0e-05)
11254.286 .... 16126 packets received, 2935 bps, 36.68%, Err 353 (1.0e-05)
11256.443 .... 16134 packets received, 2936 bps, 36.69%, Err 353 (1.0e-05)
11258.563 .... 16142 packets received, 2936 bps, 36.71%, Err 353 (1.0e-05)
11260.730 .... 16150 packets received, 2937 bps, 36.72%, Err 353 (1.0e-05)
11265.228 .... 16153 packets received, 2937 bps, 36.71%, Err 355 (1.0e-05)
11268.466 .... 16165 packets received, 2938 bps, 36.73%, Err 355 (1.0e-05)
11270.643 .... 16185 packets received, 2941 bps, 36.76%, Err 355 (1.0e-05)
11272.724 .... 16193 packets received, 2942 bps, 36.78%, Err 355 (1.0e-05)
11274.857 .... 16201 packets received, 2943 bps, 36.79%, Err 355 (1.0e-05)
11276.981 .... 16209 packets received, 2944 bps, 36.80%, Err 355 (1.0e-05)
11279.074 .... 16217 packets received, 2945 bps, 36.81%, Err 355 (1.0e-05)
11281.206 .... 16225 packets received, 2946 bps, 36.82%, Err 355 (1.0e-05)
11283.300 .... 16233 packets received, 2947 bps, 36.83%, Err 355 (1.0e-05)
11285.417 .... 16241 packets received, 2947 bps, 36.84%, Err 355 (1.0e-05)
11290.160 .... 16245 packets received, 2947 bps, 36.84%, Err 356 (1.0e-05)
11292.260 .... 16266 packets received, 2950 bps, 36.88%, Err 356 (1.0e-05)
11294.387 .... 16274 packets received, 2951 bps, 36.89%, Err 356 (1.0e-05)
11296.496 .... 16282 packets received, 2952 bps, 36.90%, Err 356 (1.0e-05)
11298.666 .... 16290 packets received, 2953 bps, 36.91%, Err 356 (1.0e-05)
11300.809 .... 16298 packets received, 2954 bps, 36.92%, Err 356 (1.0e-05)
11302.936 .... 16306 packets received, 2955 bps, 36.93%, Err 356 (1.0e-05)
11305.024 .... 16314 packets received, 2956 bps, 36.94%, Err 356 (1.0e-05)
11307.147 .... 16322 packets received, 2956 bps, 36.96%, Err 357 (1.0e-05)
11311.179 .... 16323 packets received, 2956 bps, 36.94%, Err 358 (1.0e-05)
11313.317 .... 16331 packets received, 2956 bps, 36.96%, Err 358 (1.0e-05)
11315.484 .... 16351 packets received, 2960 bps, 36.99%, Err 358 (1.0e-05)
11317.614 .... 16359 packets received, 2960 bps, 37.01%, Err 358 (1.0e-05)
11319.810 .... 16367 packets received, 2961 bps, 37.02%, Err 358 (1.0e-05)
11321.944 .... 16375 packets received, 2962 bps, 37.03%, Err 358 (1.0e-05)
11324.030 .... 16383 packets received, 2963 bps, 37.04%, Err 358 (1.0e-05)
11326.155 .... 16391 packets received, 2964 bps, 37.05%, Err 358 (1.0e-05)
11330.653 .... 16394 packets received, 2963 bps, 37.04%, Err 359 (1.0e-05)
11332.778 .... 16415 packets received, 2967 bps, 37.08%, Err 359 (1.0e-05)
11334.890 .... 16423 packets received, 2967 bps, 37.09%, Err 359 (1.0e-05)
11337.005 .... 16431 packets received, 2968 bps, 37.10%, Err 359 (1.0e-05)
11339.151 .... 16439 packets received, 2969 bps, 37.12%, Err 359 (1.0e-05)
11341.313 .... 16447 packets received, 2970 bps, 37.13%, Err 359 (1.0e-05)
11343.412 .... 16455 packets received, 2971 bps, 37.14%, Err 359 (1.0e-05)
11345.526 .... 16463 packets received, 2972 bps, 37.15%, Err 359 (1.0e-05)
11347.639 .... 16471 packets received, 2973 bps, 37.16%, Err 359 (1.0e-05)
11351.866 .... 16473 packets received, 2972 bps, 37.15%, Err 360 (1.0e-05)
11353.964 .... 16494 packets received, 2975 bps, 37.19%, Err 360 (1.0e-05)
11356.093 .... 16502 packets received, 2976 bps, 37.20%, Err 360 (1.0e-05)
11358.230 .... 16510 packets received, 2977 bps, 37.21%, Err 360 (1.0e-05)
11360.408 .... 16518 packets received, 2978 bps, 37.22%, Err 360 (1.0e-05)
11362.521 .... 16526 packets received, 2979 bps, 37.24%, Err 360 (1.0e-05)
11364.628 .... 16534 packets received, 2980 bps, 37.25%, Err 360 (1.0e-05)
11366.730 .... 16542 packets received, 2981 bps, 37.26%, Err 360 (1.0e-05)
11368.845 .... 16550 packets received, 2981 bps, 37.27%, Err 360 (1.0e-05)
11370.967 .... 16558 packets received, 2982 bps, 37.28%, Err 360 (1.0e-05)
11373.074 .... 16566 packets received, 2983 bps, 37.29%, Err 360 (1.0e-05)
11375.176 .... 16574 packets received, 2984 bps, 37.30%, Err 360 (1.0e-05)
11377.303 .... 16582 packets received, 2985 bps, 37.31%, Err 361 (1.0e-05)
11381.270 .... 16583 packets received, 2984 bps, 37.30%, Err 363 (1.0e-05)
11384.712 .... 16596 packets received, 2986 bps, 37.32%, Err 364 (1.0e-05)
11386.813 .... 16614 packets received, 2988 bps, 37.35%, Err 364 (1.0e-05)
11388.946 .... 16622 packets received, 2989 bps, 37.36%, Err 364 (1.0e-05)
11391.043 .... 16630 packets received, 2990 bps, 37.38%, Err 364 (1.0e-05)
11393.155 .... 16638 packets received, 2991 bps, 37.39%, Err 364 (1.0e-05)
11395.287 .... 16646 packets received, 2992 bps, 37.40%, Err 364 (1.0e-05)
11397.406 .... 16654 packets received, 2993 bps, 37.41%, Err 364 (1.0e-05)
11399.510 .... 16662 packets received, 2994 bps, 37.42%, Err 364 (1.0e-05)
11401.612 .... 16670 packets received, 2994 bps, 37.43%, Err 364 (1.0e-05)
11403.725 .... 16678 packets received, 2995 bps, 37.44%, Err 364 (1.0e-05)
11405.842 .... 16686 packets received, 2996 bps, 37.45%, Err 364 (1.0e-05)
11407.966 .... 16694 packets received, 2997 bps, 37.46%, Err 364 (1.0e-05)
11410.050 .... 16702 packets received, 2998 bps, 37.48%, Err 364 (1.0e-05)
11412.188 .... 16710 packets received, 2999 bps, 37.49%, Err 364 (1.0e-05)
11420.006 .... 16711 packets received, 2997 bps, 37.46%, Err 366 (1.0e-05)
11425.093 .... 16742 packets received, 3001 bps, 37.52%, Err 367 (1.0e-05)
11427.211 .... 16763 packets received, 3004 bps, 37.56%, Err 367 (1.0e-05)
11429.323 .... 16771 packets received, 3005 bps, 37.57%, Err 367 (1.0e-05)
11431.422 .... 16779 packets received, 3006 bps, 37.58%, Err 367 (1.0e-05)
11433.531 .... 16787 packets received, 3007 bps, 37.59%, Err 367 (1.0e-05)
11435.657 .... 16795 packets received, 3008 bps, 37.60%, Err 367 (1.0e-05)
11437.766 .... 16803 packets received, 3009 bps, 37.61%, Err 367 (1.0e-05)
11439.944 .... 16811 packets received, 3010 bps, 37.62%, Err 367 (1.0e-05)
11442.061 .... 16819 packets received, 3011 bps, 37.63%, Err 367 (1.0e-05)
11444.205 .... 16827 packets received, 3011 bps, 37.64%, Err 367 (1.0e-05)
11446.379 .... 16835 packets received, 3012 bps, 37.65%, Err 367 (1.0e-05)
11448.524 .... 16843 packets received, 3013 bps, 37.66%, Err 367 (1.0e-05)
11450.698 .... 16851 packets received, 3014 bps, 37.68%, Err 367 (1.0e-05)
11452.814 .... 16859 packets received, 3015 bps, 37.69%, Err 367 (1.0e-05)
11454.931 .... 16867 packets received, 3016 bps, 37.70%, Err 367 (1.0e-05)
11457.034 .... 16875 packets received, 3017 bps, 37.71%, Err 367 (1.0e-05)
11459.167 .... 16883 packets received, 3018 bps, 37.72%, Err 367 (1.0e-05)
11463.908 .... 16887 packets received, 3017 bps, 37.71%, Err 368 (1.0e-05)
11466.027 .... 16908 packets received, 3020 bps, 37.75%, Err 368 (1.0e-05)
11468.120 .... 16916 packets received, 3021 bps, 37.76%, Err 368 (1.0e-05)
11470.256 .... 16924 packets received, 3022 bps, 37.77%, Err 368 (1.0e-05)
11472.354 .... 16932 packets received, 3023 bps, 37.78%, Err 368 (1.0e-05)
11476.564 .... 16934 packets received, 3022 bps, 37.78%, Err 369 (1.0e-05)
11478.700 .... 16955 packets received, 3025 bps, 37.82%, Err 369 (1.0e-05)
11480.816 .... 16963 packets received, 3026 bps, 37.83%, Err 369 (1.0e-05)
11482.943 .... 16971 packets received, 3027 bps, 37.84%, Err 369 (1.0e-05)
11485.098 .... 16979 packets received, 3028 bps, 37.85%, Err 369 (1.0e-05)
11487.211 .... 16987 packets received, 3029 bps, 37.86%, Err 369 (1.0e-05)
11489.337 .... 16995 packets received, 3030 bps, 37.87%, Err 369 (1.0e-05)
11491.452 .... 17003 packets received, 3030 bps, 37.88%, Err 369 (1.0e-05)
11493.580 .... 17011 packets received, 3031 bps, 37.89%, Err 369 (1.0e-05)
11495.669 .... 17019 packets received, 3032 bps, 37.90%, Err 369 (1.0e-05)
11497.774 .... 17027 packets received, 3033 bps, 37.91%, Err 369 (1.0e-05)
11499.902 .... 17035 packets received, 3034 bps, 37.92%, Err 369 (1.0e-05)
11502.007 .... 17043 packets received, 3035 bps, 37.93%, Err 369 (1.0e-05)
11504.110 .... 17051 packets received, 3036 bps, 37.95%, Err 369 (1.0e-05)
11506.224 .... 17059 packets received, 3036 bps, 37.96%, Err 369 (1.0e-05)
11508.341 .... 17067 packets received, 3037 bps, 37.97%, Err 369 (1.0e-05)
11510.473 .... 17075 packets received, 3038 bps, 37.98%, Err 370 (1.0e-05)
11514.426 .... 17076 packets received, 3037 bps, 37.97%, Err 370 (1.0e-05)
11519.445 .... 17094 packets received, 3039 bps, 37.99%, Err 371 (1.0e-05)
11521.552 .... 17115 packets received, 3042 bps, 38.03%, Err 371 (1.0e-05)
11523.687 .... 17123 packets received, 3043 bps, 38.04%, Err 371 (1.0e-05)
11525.762 .... 17131 packets received, 3044 bps, 38.05%, Err 371 (1.0e-05)
11527.889 .... 17139 packets received, 3045 bps, 38.06%, Err 371 (1.0e-05)
11530.011 .... 17147 packets received, 3046 bps, 38.07%, Err 371 (1.0e-05)
11532.097 .... 17155 packets received, 3047 bps, 38.08%, Err 371 (1.0e-05)
11534.272 .... 17163 packets received, 3048 bps, 38.09%, Err 371 (1.0e-05)
11536.453 .... 17171 packets received, 3048 bps, 38.11%, Err 371 (1.0e-05)
11538.601 .... 17179 packets received, 3049 bps, 38.12%, Err 371 (1.0e-05)
11543.105 .... 17182 packets received, 3049 bps, 38.11%, Err 372 (1.0e-05)
11545.280 .... 17203 packets received, 3052 bps, 38.15%, Err 372 (1.0e-05)
11547.388 .... 17211 packets received, 3053 bps, 38.16%, Err 372 (1.0e-05)
11549.520 .... 17219 packets received, 3053 bps, 38.17%, Err 372 (1.0e-05)
11551.666 .... 17227 packets received, 3054 bps, 38.18%, Err 372 (1.0e-05)
11553.828 .... 17235 packets received, 3055 bps, 38.19%, Err 372 (1.0e-05)
11555.953 .... 17243 packets received, 3056 bps, 38.20%, Err 372 (1.0e-05)
11558.053 .... 17251 packets received, 3057 bps, 38.21%, Err 372 (1.0e-05)
11560.161 .... 17259 packets received, 3058 bps, 38.22%, Err 372 (1.0e-05)
11562.271 .... 17267 packets received, 3059 bps, 38.23%, Err 372 (9.9e-06)
11564.431 .... 17275 packets received, 3059 bps, 38.24%, Err 372 (9.9e-06)
11568.723 .... 17277 packets received, 3059 bps, 38.23%, Err 373 (1.0e-05)
11570.829 .... 17298 packets received, 3062 bps, 38.27%, Err 373 (1.0e-05)
11571.033 ** WARNING: System too busy, sleep 15 ms, but be awakened 67 ms later
11575.332 .... 17301 packets received, 3061 bps, 38.26%, Err 374 (1.0e-05)
11580.354 .... 17319 packets received, 3063 bps, 38.29%, Err 375 (1.0e-05)
11582.459 .... 17340 packets received, 3066 bps, 38.33%, Err 375 (1.0e-05)
11584.586 .... 17348 packets received, 3067 bps, 38.34%, Err 375 (1.0e-05)
11586.695 .... 17356 packets received, 3068 bps, 38.35%, Err 375 (1.0e-05)
11588.804 .... 17364 packets received, 3069 bps, 38.36%, Err 375 (1.0e-05)
11590.980 .... 17372 packets received, 3070 bps, 38.37%, Err 375 (1.0e-05)
11593.120 .... 17380 packets received, 3070 bps, 38.38%, Err 375 (1.0e-05)
11595.278 .... 17388 packets received, 3071 bps, 38.39%, Err 375 (1.0e-05)
11597.423 .... 17396 packets received, 3072 bps, 38.40%, Err 375 (1.0e-05)
11599.573 .... 17404 packets received, 3073 bps, 38.41%, Err 375 (9.9e-06)
11601.647 .... 17412 packets received, 3074 bps, 38.42%, Err 375 (9.9e-06)
11603.782 .... 17420 packets received, 3075 bps, 38.43%, Err 375 (9.9e-06)
11605.930 .... 17428 packets received, 3076 bps, 38.44%, Err 375 (9.9e-06)
11608.082 .... 17436 packets received, 3076 bps, 38.45%, Err 375 (9.9e-06)
11610.183 .... 17444 packets received, 3077 bps, 38.47%, Err 375 (9.9e-06)
11616.009 .... 17452 packets received, 3077 bps, 38.46%, Err 376 (9.9e-06)
11618.113 .... 17473 packets received, 3080 bps, 38.50%, Err 376 (9.9e-06)
11623.149 .... 17478 packets received, 3080 bps, 38.50%, Err 378 (1.0e-05)
11625.307 .... 17498 packets received, 3083 bps, 38.53%, Err 378 (1.0e-05)
11629.829 .... 17501 packets received, 3082 bps, 38.53%, Err 379 (1.0e-05)
11631.916 .... 17522 packets received, 3085 bps, 38.57%, Err 380 (1.0e-05)
11635.891 .... 17523 packets received, 3084 bps, 38.55%, Err 380 (1.0e-05)
11638.026 .... 17544 packets received, 3087 bps, 38.59%, Err 380 (1.0e-05)
11640.132 .... 17552 packets received, 3088 bps, 38.60%, Err 380 (1.0e-05)
11642.286 .... 17560 packets received, 3089 bps, 38.61%, Err 380 (1.0e-05)
11644.452 .... 17568 packets received, 3090 bps, 38.62%, Err 380 (1.0e-05)
11646.559 .... 17576 packets received, 3091 bps, 38.64%, Err 380 (1.0e-05)
11648.652 .... 17584 packets received, 3092 bps, 38.65%, Err 380 (1.0e-05)
11650.758 .... 17592 packets received, 3093 bps, 38.66%, Err 380 (1.0e-05)
11652.892 .... 17600 packets received, 3093 bps, 38.67%, Err 380 (1.0e-05)
11655.038 .... 17608 packets received, 3094 bps, 38.68%, Err 380 (1.0e-05)
11657.196 .... 17616 packets received, 3095 bps, 38.69%, Err 380 (1.0e-05)
11659.303 .... 17624 packets received, 30
